pno,ano
1665,10494
1753,10495
1753,10496
1753,10497
1753,10498
1753,10499
1753,10500
1754,10501
1754,10502
1754,10503
1754,10504
1754,10505
1754,10506
1755,10507
1755,10508
1755,10509
1755,10510
1755,10511
1755,10512
1843,10513
1843,10514
1843,10515
1843,10516
1843,10517
1843,10518
1844,10519
1844,10520
1844,10521
1844,10522
1844,10523
1844,10524
1845,10525
1845,10526
1845,10527
1845,10528
1845,10529
1845,10530
1666,10531
1666,10532
1666,10533
1666,10534
1666,10535
1666,10536
1667,10537
1667,10538
1667,10539
1667,10540
1667,10541
1667,10542
1668,10543
1668,10544
1668,10545
1668,10546
1668,10547
1668,10548
1669,10549
1756,10550
1756,10551
1756,10552
1756,10553
1756,10554
1756,10555
1757,10556
1757,10557
1757,10558
1757,10559
1757,10560
1757,10561
1758,10562
1758,10563
1758,10564
1758,10565
1758,10566
1758,10567
1846,10568
1846,10569
1846,10570
1846,10571
1846,10572
1846,10573
1847,10574
1847,10575
1847,10576
1847,10577
1847,10578
1847,10579
1848,10580
1848,10581
1848,10582
1848,10583
1848,10584
1848,10585
1669,10586
1669,10587
1669,10588
1669,10589
1669,10590
1670,10591
1670,10592
1670,10593
1670,10594
1670,10595
1670,10596
1671,10597
1671,10598
1671,10599
1671,10600
1671,10601
1671,10602
1759,10603
1759,10604
1759,10605
1759,10606
1759,10607
1759,10608
1760,10609
1760,10610
1760,10611
1760,10612
1760,10613
1760,10614
1761,10615
1761,10616
1761,10617
1761,10618
1761,10619
1761,10620
1849,10621
1849,10622
1849,10623
1849,10624
1849,10625
1849,10626
1850,10627
1850,10628
1850,10629
1850,10630
1850,10631
1850,10632
1851,10633
1851,10634
1851,10635
1851,10636
1851,10637
1851,10638
1672,10639
1672,10640
1672,10641
1672,10642
1672,10643
1672,10644
1673,10645
1673,10646
1673,10647
1673,10648
1673,10649
1673,10650
1674,10651
1674,10652
1674,10653
1674,10654
1674,10655
1674,10656
1762,10657
1762,10658
1762,10659
1762,10660
1762,10661
1762,10662
1763,10663
1763,10664
1763,10665
1763,10666
1763,10667
1763,10668
1764,10669
1764,10670
1764,10671
1764,10672
1764,10673
1764,10674
1852,10675
1852,10676
1852,10677
1852,10678
1852,10679
1852,10680
1853,10681
1853,10682
1853,10683
1853,10684
1853,10685
1853,10686
1854,10687
1854,10688
1854,10689
1854,10690
1854,10691
1854,10692
1675,10693
1675,10694
1675,10695
1675,10696
1675,10697
1675,10698
1676,10699
1676,10700
1676,10701
1676,10702
1676,10703
1676,10704
1677,10705
1677,10706
1677,10707
1677,10708
1677,10709
1677,10710
1765,10711
1765,10712
1765,10713
1765,10714
1765,10715
1765,10716
1766,10717
1766,10718
1766,10719
1766,10720
1766,10721
1766,10722
1767,10723
1767,10724
1767,10725
1767,10726
1767,10727
1767,10728
1855,10729
1855,10730
1855,10731
1855,10732
1855,10733
1855,10734
1856,10735
1856,10736
1856,10737
1856,10738
1856,10739
1856,10740
1857,10741
1857,10742
1857,10743
1857,10744
1857,10745
1857,10746
1678,10747
1678,10748
1678,10749
1678,10750
1678,10751
1678,10752
1679,10753
1679,10754
1679,10755
1679,10756
1679,10757
1679,10758
1680,10759
1680,10760
1680,10761
1680,10762
1680,10763
1680,10764
1768,10765
1768,10766
1768,10767
1768,10768
1768,10769
1768,10770
1769,10771
1769,10772
1769,10773
1769,10774
1769,10775
1769,10776
1770,10777
1770,10778
1770,10779
1770,10780
1770,10781
1770,10782
1858,10783
1858,10784
1858,10785
1858,10786
1858,10787
1858,10788
1859,10789
1859,10790
1859,10791
1859,10792
1859,10793
1859,10794
1860,10795
1860,10796
1860,10797
1860,10798
1860,10799
1860,10800
1681,10801
1681,10802
1681,10803
1681,10804
1681,10805
1681,10806
1682,10807
1682,10808
1682,10809
1682,10810
1682,10811
1682,10812
1683,10813
1683,10814
1683,10815
1683,10816
1683,10817
1683,10818
1771,10819
1771,10820
1771,10821
1771,10822
1771,10823
1771,10824
1772,10825
1772,10826
1772,10827
1772,10828
1772,10829
1772,10830
1773,10831
1773,10832
1773,10833
1773,10834
1773,10835
1773,10836
1861,10837
1861,10838
1861,10839
1861,10840
1861,10841
1861,10842
1862,10843
1862,10844
1862,10845
1862,10846
1862,10847
1862,10848
1863,10849
1863,10850
1863,10851
1863,10852
1863,10853
1863,10854
1684,10855
1684,10856
1684,10857
1684,10858
1684,10859
1684,10860
1685,10861
1685,10862
1685,10863
1685,10864
1685,10865
1685,10866
1686,10867
1686,10868
1686,10869
1686,10870
1686,10871
1686,10872
1774,10873
1774,10874
1774,10875
1774,10876
1774,10877
1774,10878
1775,10879
1775,10880
1775,10881
1775,10882
1775,10883
1775,10884
1776,10885
1776,10886
1776,10887
1776,10888
1776,10889
1776,10890
1864,10891
1864,10892
1864,10893
1864,10894
1864,10895
1864,10896
1865,10897
1865,10898
1865,10899
1865,10900
1865,10901
1865,10902
1866,10903
1866,10904
1866,10905
1866,10906
1866,10907
1866,10908
1687,10909
1687,10910
1687,10911
1687,10912
1687,10913
1687,10914
1688,10915
1688,10916
1688,10917
1688,10918
1688,10919
1688,10920
1689,10921
1689,10922
1689,10923
1689,10924
1689,10925
1689,10926
1777,10927
1777,10928
1777,10929
1777,10930
1777,10931
1777,10932
1778,10933
1778,10934
1778,10935
1778,10936
1778,10937
1778,10938
1779,10939
1779,10940
1779,10941
1779,10942
1779,10943
1779,10944
1867,10945
1867,10946
1867,10947
1867,10948
1867,10949
1867,10950
1868,10951
1868,10952
1868,10953
1868,10954
1868,10955
1868,10956
1869,10957
1869,10958
1869,10959
1869,10960
1869,10961
1869,10962
1690,10963
1690,10964
1690,10965
1690,10966
1690,10967
1690,10968
1691,10969
1691,10970
1691,10971
1691,10972
1691,10973
1691,10974
1692,10975
1692,10976
1692,10977
1692,10978
1692,10979
1692,10980
1780,10981
1780,10982
1780,10983
1780,10984
1780,10985
1780,10986
1781,10987
1781,10988
1781,10989
1781,10990
1781,10991
1781,10992
1782,10993
1782,10994
1782,10995
1782,10996
1782,10997
1782,10998
1870,10999
1870,11000
1870,11001
1870,11002
1870,11003
1870,11004
1871,11005
1871,11006
1871,11007
1871,11008
1871,11009
1871,11010
1872,11011
1872,11012
1872,11013
1872,11014
1872,11015
1872,11016
1693,11017
1693,11018
1693,11019
1693,11020
1693,11021
1693,11022
1694,11023
1694,11024
1694,11025
1694,11026
1694,11027
1694,11028
1695,11029
1695,11030
1695,11031
1695,11032
1695,11033
1695,11034
1783,11035
1783,11036
1783,11037
1783,11038
1783,11039
1783,11040
1784,11041
1784,11042
1784,11043
1784,11044
1784,11045
1784,11046
1785,11047
1785,11048
1785,11049
1785,11050
1785,11051
1785,11052
1873,11053
1873,11054
1873,11055
1873,11056
1873,11057
1873,11058
1874,11059
1874,11060
1874,11061
1874,11062
1874,11063
1874,11064
1875,11065
1875,11066
1875,11067
1875,11068
1875,11069
1875,11070
1696,11071
1696,11072
1696,11073
1696,11074
1696,11075
1696,11076
1697,11077
1697,11078
1697,11079
1697,11080
1697,11081
1697,11082
1698,11083
1698,11084
1698,11085
1698,11086
1698,11087
1698,11088
1786,11089
1786,11090
1786,11091
1786,11092
1786,11093
1786,11094
1787,11095
1787,11096
1787,11097
1787,11098
1787,11099
1787,11100
1788,11101
1788,11102
1788,11103
1788,11104
1788,11105
1788,11106
1876,11107
1876,11108
1876,11109
1876,11110
1876,11111
1876,11112
1877,11113
1877,11114
1877,11115
1877,11116
1877,11117
1877,11118
1878,11119
1878,11120
1878,11121
1878,11122
1878,11123
1878,11124
1699,11125
1699,11126
1699,11127
1699,11128
1699,11129
1699,11130
1700,11131
1700,11132
1700,11133
1700,11134
1700,11135
1700,11136
1701,11137
1701,11138
1701,11139
1701,11140
1701,11141
1701,11142
1789,11143
1789,11144
1789,11145
1789,11146
1789,11147
1789,11148
1790,11149
1790,11150
1790,11151
1790,11152
1790,11153
1790,11154
1791,11155
1791,11156
1791,11157
1791,11158
1791,11159
1791,11160
1879,11161
1879,11162
1879,11163
1879,11164
1879,11165
1879,11166
1880,11167
1880,11168
1880,11169
1880,11170
1880,11171
1880,11172
1881,11173
1881,11174
1881,11175
1881,11176
1881,11177
1881,11178
1702,11179
1702,11180
1702,11181
1702,11182
1702,11183
1702,11184
1703,11185
1703,11186
1703,11187
1703,11188
1703,11189
1703,11190
1704,11191
1704,11192
1704,11193
1704,11194
1704,11195
1704,11196
1792,11197
1792,11198
1792,11199
1792,11200
1792,11201
1792,11202
1793,11203
1793,11204
1793,11205
1793,11206
1793,11207
1793,11208
1794,11209
1794,11210
1794,11211
1794,11212
1794,11213
1794,11214
1882,11215
1882,11216
1882,11217
1882,11218
1882,11219
1882,11220
1883,11221
1883,11222
1883,11223
1883,11224
1883,11225
1883,11226
1884,11227
1884,11228
1884,11229
1884,11230
1884,11231
1884,11232
1705,11233
1705,11234
1705,11235
1705,11236
1705,11237
1705,11238
1706,11239
1706,11240
1706,11241
1706,11242
1706,11243
1706,11244
1707,11245
1707,11246
1707,11247
1707,11248
1707,11249
1707,11250
1795,11251
1795,11252
1795,11253
1795,11254
1795,11255
1795,11256
1796,11257
1796,11258
1796,11259
1796,11260
1796,11261
1796,11262
1797,11263
1797,11264
1797,11265
1797,11266
1797,11267
1797,11268
1885,11269
1885,11270
1885,11271
1885,11272
1885,11273
1885,11274
1886,11275
1886,11276
1886,11277
1886,11278
1886,11279
1886,11280
1887,11281
1887,11282
1887,11283
1887,11284
1887,11285
1887,11286
1708,11287
1708,11288
1708,11289
1708,11290
1708,11291
1708,11292
1709,11293
1709,11294
1709,11295
1709,11296
1709,11297
1709,11298
1710,11299
1710,11300
1710,11301
1710,11302
1710,11303
1710,11304
1798,11305
1798,11306
1798,11307
1798,11308
1798,11309
1798,11310
1799,11311
1799,11312
1799,11313
1799,11314
1799,11315
1799,11316
1800,11317
1800,11318
1800,11319
1800,11320
1800,11321
1800,11322
1888,11323
1888,11324
1888,11325
1888,11326
1888,11327
1888,11328
1889,11329
1889,11330
1889,11331
1889,11332
1889,11333
1889,11334
1890,11335
1890,11336
1890,11337
1890,11338
1890,11339
1890,11340
